og	short_id	orig_id	length	tmr_count	tmhmm_label	signalp_prediction	signalp_cs_pos	signalp_sp_likelihood
OG0000049	OG0000049__000496	jgi|Umbfol2878_1|6378132|gm4et.73716_g	1125	0	GLOB	Other		0.000
OG0000049	OG0000049__000497	jgi|Umbfol2878_1|6381654|gm4et.77238_g	483	0	GLOB	Other		0.000
OG0000049	OG0000049__000498	jgi|Umbfol2878_1|6385479|gm4et.81063_g	1279	0	GLOB	Other		0.000
OG0000049	OG0000049__000499	jgi|Umbfol2878_1|6387997|gm4et.83581_g	945	0	GLOB	Other		0.000
OG0000049	OG0000049__000500	jgi|Umbfol2878_1|6391536|gm4et.87120_g	1279	0	GLOB	Other		0.000
OG0000049	OG0000049__000501	jgi|Umbfol2878_1|6397561|gm4et.93145_g	1230	0	GLOB	Other		0.000
OG0000049	OG0000049__000502	jgi|Umbfol2878_1|6411234|estExt_Genemark4ET.C_15_t20014	283	0	SP	Other		0.000
OG0001332	OG0001332__000001	jgi|Callep1130_1|1507807|CE1507806_642	312	1	TM	Other		0.000
OG0001332	OG0001332__000002	jgi|Callep1130_1|3053760|fgenesh1_pm.1254_#_1	190	0	GLOB	Other		0.000
OG0001332	OG0001332__000003	jgi|Callep1130_1|3066338|fgenesh1_kg.30_#_1099_#_OTBYS_OTBYS_transcript_93125	242	1	TM	Other		0.000
OG0001332	OG0001332__000004	jgi|Callep1130_1|3066884|fgenesh1_kg.30_#_1645_#_OTBYS_OTBYS_transcript_51359	299	1	TM	Other		0.000
OG0001332	OG0001332__000005	jgi|Callep1130_1|3070850|fgenesh1_kg.35_#_442_#_OTBYP_transcript_56129	297	1	TM	Other		0.000
OG0001332	OG0001332__000006	jgi|Callep1130_1|3071676|fgenesh1_kg.35_#_1268_#_TRINITY_DN2083_c0_g2_i11	415	1	TM	Other		0.000
OG0001332	OG0001332__000007	jgi|Callep1130_1|3074250|fgenesh1_kg.40_#_586_#_OTBYP_transcript_56129	297	1	TM	Other		0.000
OG0001332	OG0001332__000008	jgi|Callep1130_1|3083271|fgenesh1_kg.56_#_810_#_OTBYP_transcript_56129	297	1	TM	Other		0.000
OG0001332	OG0001332__000009	jgi|Callep1130_1|3092551|fgenesh1_kg.91_#_84_#_OTBYS_OTBYS_transcript_62720	379	1	TM	Other		0.000
OG0001332	OG0001332__000010	jgi|Callep1130_1|3093309|fgenesh1_kg.91_#_842_#_OTBYP_transcript_51197	308	1	TM	Other		0.000
OG0001332	OG0001332__000011	jgi|Callep1130_1|3104947|fgenesh1_kg.138_#_551_#_OTBYP_transcript_60930	308	1	TM	Other		0.000
OG0001332	OG0001332__000012	jgi|Callep1130_1|3106917|fgenesh1_kg.144_#_437_#_OTBYS_OTBYS_transcript_50280	316	1	TM	Other		0.000
OG0001332	OG0001332__000013	jgi|Callep1130_1|3114696|fgenesh1_kg.172_#_195_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000014	jgi|Callep1130_1|3114725|fgenesh1_kg.172_#_224_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000015	jgi|Callep1130_1|3114747|fgenesh1_kg.172_#_246_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000016	jgi|Callep1130_1|3132295|fgenesh1_kg.236_#_835_#_OTBYP_transcript_37983	292	1	TM	Other		0.000
OG0001332	OG0001332__000017	jgi|Callep1130_1|3136773|fgenesh1_kg.252_#_816_#_OTBYP_transcript_88574	303	1	TM	Other		0.000
OG0001332	OG0001332__000018	jgi|Callep1130_1|3165726|fgenesh1_kg.386_#_279_#_OTBYP_transcript_37983	295	2	TM	Other		0.001
OG0001332	OG0001332__000019	jgi|Callep1130_1|3175479|fgenesh1_kg.426_#_436_#_OTBYP_transcript_55562	297	1	TM	Other		0.000
OG0001332	OG0001332__000020	jgi|Callep1130_1|3179498|fgenesh1_kg.442_#_197_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000021	jgi|Callep1130_1|3179538|fgenesh1_kg.442_#_237_#_TRINITY_DN2083_c0_g2_i8	326	1	TM	Other		0.000
OG0001332	OG0001332__000022	jgi|Callep1130_1|3179562|fgenesh1_kg.442_#_261_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000023	jgi|Callep1130_1|3179596|fgenesh1_kg.442_#_295_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000024	jgi|Callep1130_1|3179621|fgenesh1_kg.442_#_320_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000025	jgi|Callep1130_1|3181306|fgenesh1_kg.449_#_523_#_OTBYP_transcript_52998	314	1	TM	Other		0.000
OG0001332	OG0001332__000026	jgi|Callep1130_1|3184384|fgenesh1_kg.462_#_239_#_OTBYP_transcript_47501	307	1	TM	Other		0.000
OG0001332	OG0001332__000027	jgi|Callep1130_1|3188375|fgenesh1_kg.479_#_23_#_OTBYS_OTBYS_transcript_46255	308	1	TM	Other		0.000
OG0001332	OG0001332__000028	jgi|Callep1130_1|3191393|fgenesh1_kg.488_#_312_#_OTBYP_transcript_54160	312	1	TM	Other		0.000
OG0001332	OG0001332__000029	jgi|Callep1130_1|3214243|fgenesh1_kg.605_#_880_#_OTBYP_transcript_89684	311	1	TM	Other		0.000
OG0001332	OG0001332__000030	jgi|Callep1130_1|3228294|fgenesh1_kg.679_#_361_#_OTBYS_OTBYS_transcript_50280	319	1	TM	Other		0.000
OG0001332	OG0001332__000031	jgi|Callep1130_1|3244537|fgenesh1_kg.763_#_568_#_OTBYP_transcript_52081	309	1	TM	Other		0.000
OG0001332	OG0001332__000032	jgi|Callep1130_1|3245479|fgenesh1_kg.765_#_125_#_OTBYP_transcript_110798	295	1	TM	Other		0.000
OG0001332	OG0001332__000033	jgi|Callep1130_1|3248717|fgenesh1_kg.785_#_357_#_OTBYP_transcript_53262	316	1	TM	Other		0.000
OG0001332	OG0001332__000034	jgi|Callep1130_1|3252478|fgenesh1_kg.809_#_79_#_OTBYP_transcript_89684	280	1	TM	Other		0.000
OG0001332	OG0001332__000035	jgi|Callep1130_1|3254605|fgenesh1_kg.816_#_626_#_OTBYP_transcript_47360	332	2	TM	Other		0.000
OG0001332	OG0001332__000036	jgi|Callep1130_1|3257850|fgenesh1_kg.836_#_331_#_OTBYS_OTBYS_transcript_46255	308	1	TM	Other		0.000
OG0001332	OG0001332__000037	jgi|Callep1130_1|3262061|fgenesh1_kg.863_#_219_#_OTBYS_OTBYS_transcript_56289	309	1	TM	Other		0.000
OG0001332	OG0001332__000038	jgi|Callep1130_1|3263388|fgenesh1_kg.868_#_468_#_OTBYP_transcript_71473	320	2	TM	Other		0.000
OG0001332	OG0001332__000039	jgi|Callep1130_1|3268115|fgenesh1_kg.892_#_388_#_OTBYP_transcript_55805	316	1	TM	Other		0.000
OG0001332	OG0001332__000040	jgi|Callep1130_1|3272760|fgenesh1_kg.918_#_448_#_OTBYS_OTBYS_transcript_43838	326	1	SP+TM	Other		0.000
OG0001332	OG0001332__000041	jgi|Callep1130_1|3273677|fgenesh1_kg.921_#_112_#_OTBYP_transcript_71477	246	1	TM	Other		0.000
OG0001332	OG0001332__000042	jgi|Callep1130_1|3274819|fgenesh1_kg.925_#_364_#_OTBYS_OTBYS_transcript_52144	311	1	TM	Other		0.000
OG0001332	OG0001332__000043	jgi|Callep1130_1|3275734|fgenesh1_kg.926_#_322_#_OTBYP_transcript_54160	307	1	TM	Other		0.000
OG0001332	OG0001332__000044	jgi|Callep1130_1|3277232|fgenesh1_kg.933_#_433_#_OTBYS_OTBYS_transcript_50280	308	1	TM	Other		0.000
OG0001332	OG0001332__000045	jgi|Callep1130_1|3281356|fgenesh1_kg.953_#_728_#_OTBYP_transcript_88574	309	1	TM	Other		0.000
OG0001332	OG0001332__000046	jgi|Callep1130_1|3281746|fgenesh1_kg.954_#_150_#_OTBYS_OTBYS_transcript_53418	302	1	TM	Other		0.000
OG0001332	OG0001332__000047	jgi|Callep1130_1|3294962|fgenesh1_kg.1036_#_96_#_OTBYP_transcript_94193	102	2	TM	Other		0.001
OG0001332	OG0001332__000048	jgi|Callep1130_1|3300179|fgenesh1_kg.1067_#_649_#_OTBYP_transcript_71477	248	1	TM	Other		0.000
OG0001332	OG0001332__000049	jgi|Callep1130_1|3322913|fgenesh1_kg.1200_#_197_#_OTBYP_transcript_58697	310	1	TM	Other		0.000
OG0001332	OG0001332__000050	jgi|Callep1130_1|3325506|fgenesh1_kg.1211_#_404_#_OTBYP_transcript_56129	297	1	TM	Other		0.000
OG0001332	OG0001332__000051	jgi|Callep1130_1|3349641|fgenesh1_kg.1384_#_528_#_OTBYS_OTBYS_transcript_52144	317	1	TM	Other		0.000
OG0001332	OG0001332__000052	jgi|Callep1130_1|3352776|fgenesh1_kg.1406_#_71_#_OTBYP_transcript_55462	308	1	TM	Other		0.000
OG0001332	OG0001332__000053	jgi|Callep1130_1|3358476|fgenesh1_kg.1441_#_493_#_OTBYP_transcript_53625	304	1	TM	Other		0.000
OG0001332	OG0001332__000054	jgi|Callep1130_1|3386503|fgenesh1_kg.1654_#_143_#_OTBYP_transcript_56129	297	1	TM	Other		0.000
OG0001332	OG0001332__000055	jgi|Callep1130_1|3407655|fgenesh1_kg.1812_#_501_#_OTBYS_OTBYS_transcript_46315	311	2	TM	Other		0.000
OG0001332	OG0001332__000056	jgi|Callep1130_1|3426864|fgenesh1_kg.1984_#_86_#_OTBYP_transcript_53262	315	1	TM	Other		0.000
OG0001332	OG0001332__000057	jgi|Callep1130_1|3439449|fgenesh1_kg.2082_#_193_#_OTBYS_OTBYS_transcript_59862	273	1	SP+TM	Other		0.108
OG0001332	OG0001332__000058	jgi|Callep1130_1|3448540|fgenesh1_kg.2152_#_695_#_OTBYP_transcript_37983	300	1	TM	Other		0.000
OG0001332	OG0001332__000059	jgi|Callep1130_1|3467518|fgenesh1_kg.2330_#_378_#_OTBYS_OTBYS_transcript_50280	316	1	TM	Other		0.000
OG0001332	OG0001332__000060	jgi|Callep1130_1|3496321|fgenesh1_kg.2601_#_331_#_OTBYP_transcript_56677	270	1	TM	Other		0.000
OG0001332	OG0001332__000061	jgi|Callep1130_1|3513930|fgenesh1_kg.2785_#_221_#_OTBYP_transcript_45710	333	1	TM	Other		0.000
OG0001332	OG0001332__000062	jgi|Callep1130_1|3538618|fgenesh1_kg.3073_#_253_#_OTBYP_transcript_54160	313	1	TM	Other		0.000
OG0001332	OG0001332__000063	jgi|Callep1130_1|3548325|fgenesh1_kg.3184_#_320_#_OTBYP_transcript_54945	300	1	TM	Other		0.000
OG0001332	OG0001332__000064	jgi|Callep1130_1|3549603|fgenesh1_kg.3189_#_396_#_OTBYP_transcript_52081	308	1	TM	Other		0.000
OG0001332	OG0001332__000065	jgi|Callep1130_1|3557522|fgenesh1_kg.3274_#_384_#_OTBYS_OTBYS_transcript_50280	316	1	TM	Other		0.000
OG0001332	OG0001332__000066	jgi|Callep1130_1|3558116|fgenesh1_kg.3275_#_98_#_OTBYS_OTBYS_transcript_44109	309	1	TM	Other		0.000
OG0001332	OG0001332__000067	jgi|Callep1130_1|3626700|fgenesh1_kg.4208_#_203_#_OTBYP_transcript_33513	246	1	TM	Other		0.000
OG0001332	OG0001332__000068	jgi|Callep1130_1|3632187|fgenesh1_kg.4285_#_404_#_OTBYP_transcript_55462	308	1	TM	Other		0.000
OG0001332	OG0001332__000069	jgi|Callep1130_1|3636149|fgenesh1_kg.4336_#_196_#_OTBYS_OTBYS_transcript_56289	310	1	TM	Other		0.000
OG0001332	OG0001332__000070	jgi|Callep1130_1|3644491|fgenesh1_kg.4462_#_184_#_OTBYP_transcript_56129	312	1	TM	Other		0.001
OG0001332	OG0001332__000071	jgi|Callep1130_1|3650800|fgenesh1_kg.4532_#_662_#_OTBYP_transcript_89684	316	1	TM	Other		0.000
OG0001332	OG0001332__000072	jgi|Callep1130_1|3665835|fgenesh1_kg.4780_#_18_#_OTBYP_transcript_96346	231	1	TM	Other		0.000
OG0001332	OG0001332__000073	jgi|Callep1130_1|3673953|fgenesh1_kg.4900_#_12_#_OTBYP_transcript_52081	309	1	TM	Other		0.000
OG0001332	OG0001332__000074	jgi|Callep1130_1|3689038|fgenesh1_kg.5158_#_358_#_OTBYP_transcript_52081	275	1	TM	Other		0.000
OG0001332	OG0001332__000075	jgi|Callep1130_1|3695567|fgenesh1_kg.5289_#_231_#_OTBYP_transcript_54160	313	1	TM	Other		0.000
OG0001332	OG0001332__000076	jgi|Callep1130_1|4292030|gm4et.80081_g	113	2	SP+TM	Other		0.000
OG0001332	OG0001332__000077	jgi|Chrlea393_1|2245591|MIX110613_300_99	326	1	TM	Other		0.000
OG0001332	OG0001332__000078	jgi|Emihu1|215289|gm1.6400220	596	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 18 and 19. Probability 0.981332	1.000
OG0001332	OG0001332__000079	jgi|Emihu1|253680|gm1.183100001	111	0	GLOB	Other		0.000
OG0001332	OG0001332__000080	jgi|Gepoce1|373057|evm.geph.scaffold_172.26	291	0	GLOB	Other		0.000
OG0001332	OG0001332__000081	jgi|Hymcor1016_1|2139959|fgenesh1_kg.152_#_140_#_TRINITY_DN601_c0_g1_i7	254	0	GLOB	Other		0.000
OG0001332	OG0001332__000082	jgi|Ochro3194_1|3569541|estExt_Genewise1Plus.C_101_t10358	406	0	GLOB	Other		0.002
OG0001332	OG0001332__000083	jgi|Ochro3194_1|4704580|fgenesh1_kg.350_181_TRINITY_DN2025_c0_g1_i4	227	0	GLOB	Other		0.000
OG0001332	OG0001332__000084	jgi|Ochro3194_1|5430955|gm4et.69829_g	93	0	GLOB	Other		0.000
OG0001332	OG0001332__000085	jgi|Ochro3194_1|5434333|gm4et.73207_g	133	0	GLOB	Other		0.000
OG0001332	OG0001332__000086	jgi|Pavlova6257_1|3541073|gw1.28.332.1	135	0	GLOB	Other		0.000
OG0001332	OG0001332__000087	jgi|Pavlova6257_1|3593290|gw1.8.2914.1	171	0	GLOB	Other		0.000
OG0001332	OG0001332__000088	jgi|Pleelo874_1|6053444|fgenesh1_kg.4548_#_52_#_OTBYH_transcript_8440	265	0	GLOB	Other		0.000
OG0001332	OG0001332__000089	jgi|Pleelo874_1|6060470|fgenesh1_kg.4593_#_6_#_OTBYH_transcript_54852	212	0	SP	Other		0.000
OG0001332	OG0001332__000090	jgi|Pleelo874_1|6382536|fgenesh1_kg.8737_#_4_#_OTBYH_transcript_23891	199	0	GLOB	Other		0.000
OG0001332	OG0001332__000091	jgi|Pleelo874_1|6460858|fgenesh1_kg.10551_#_51_#_OTBYH_transcript_7953	265	0	GLOB	Other		0.000
OG0001976	OG0001976__000001	jgi|Callep1130_1|1684814|CE1684813_587	363	0	GLOB	Other		0.000
OG0001976	OG0001976__000002	jgi|Callep1130_1|2842004|estExt_Genewise1Plus.C_9050043	277	0	GLOB	Other		0.000
OG0001976	OG0001976__000003	jgi|Callep1130_1|2852588|estExt_Genewise1Plus.C_14930005	335	0	GLOB	Other		0.000
OG0001976	OG0001976__000004	jgi|Callep1130_1|3167211|fgenesh1_kg.391_#_228_#_OTBYS_OTBYS_transcript_119415	118	0	GLOB	Other		0.000
OG0001976	OG0001976__000005	jgi|Callep1130_1|3263908|fgenesh1_kg.869_#_40_#_TRINITY_DN154_c1_g2_i1	407	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 27 and 28. Probability 0.971113	0.999
OG0001976	OG0001976__000006	jgi|Callep1130_1|3320153|fgenesh1_kg.1184_#_31_#_OTBYS_OTBYS_transcript_119415	113	0	GLOB	Other		0.000
OG0001976	OG0001976__000007	jgi|Callep1130_1|3348901|fgenesh1_kg.1381_#_81_#_TRINITY_DN16376_c0_g1_i2	246	0	GLOB	Other		0.000
OG0001976	OG0001976__000008	jgi|Callep1130_1|3443989|fgenesh1_kg.2116_#_56_#_TRINITY_DN1813_c0_g2_i1	207	0	GLOB	Other		0.000
OG0001976	OG0001976__000009	jgi|Callep1130_1|3561391|fgenesh1_kg.3315_#_4_#_OTBYS_OTBYS_transcript_81896	234	0	GLOB	Other		0.000
OG0001976	OG0001976__000010	jgi|Callep1130_1|3609396|fgenesh1_kg.3925_#_16_#_TRINITY_DN24279_c0_g2_i22	259	0	GLOB	Other		0.000
OG0001976	OG0001976__000011	jgi|Callep1130_1|4215264|gm4et.3315_g	213	0	GLOB	Other		0.000
OG0001976	OG0001976__000012	jgi|Callep1130_1|4245209|gm4et.33260_g	411	0	GLOB	Other		0.000
OG0001976	OG0001976__000013	jgi|Callep1130_1|4300566|estExt_Genemark4ET.C_2350032	320	0	GLOB	Other		0.000
OG0001976	OG0001976__000014	jgi|Callep1130_1|4308741|estExt_Genemark4ET.C_9530001	603	0	GLOB	Other		0.000
OG0001976	OG0001976__000015	jgi|Emihu1|46103|gw1.89.36.1	89	0	GLOB	Other		0.000
OG0001976	OG0001976__000016	jgi|Emihu1|229675|gm1.15700096	359	0	GLOB	Other		0.000
OG0001976	OG0001976__000017	jgi|Emihu1|434269|estExtDG_fgenesh_newKGs_kg.C_170168	186	0	GLOB	Other		0.000
OG0001976	OG0001976__000018	jgi|Emihu1|448946|estExtDG_Genemark1.C_120033	373	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 19 and 20. Probability 0.977133	1.000
OG0001976	OG0001976__000019	jgi|Emihu1|465835|estExtDG_fgeneshEH_pg.C_810074	260	0	GLOB	Other		0.000
OG0001976	OG0001976__000020	jgi|Gepoce1|368204|evm.geph.scaffold_121.28	360	0	GLOB	Other		0.000
OG0001976	OG0001976__000021	jgi|Gepoce1|369871|evm.geph.scaffold_1364.4	287	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 19 and 20. Probability 0.973287	1.000
OG0001976	OG0001976__000022	jgi|Gepoce1|374327|evm.geph.scaffold_1896.1	257	0	GLOB	Other		0.000
OG0001976	OG0001976__000023	jgi|Gepoce1|390484|evm.geph.scaffold_544.4	310	0	GLOB	Other		0.000
OG0001976	OG0001976__000024	jgi|Gepoce1|392101|evm.geph.scaffold_611.18	209	0	GLOB	Other		0.000
OG0001976	OG0001976__000025	jgi|Gepoce1|395255|evm.geph.scaffold_784.16	379	0	GLOB	Other		0.000
OG0001976	OG0001976__000026	jgi|Gepoce1|396214|evm.geph.scaffold_84.39	236	0	GLOB	Other		0.000
OG0001976	OG0001976__000027	jgi|Gepoce1|396215|evm.geph.scaffold_84.40	87	0	GLOB	Other		0.000
OG0001976	OG0001976__000028	jgi|Gepoce1|397876|evm.geph.scaffold_947.7	292	0	GLOB	Other		0.000
OG0001976	OG0001976__000029	jgi|Hymcor1016_1|2554441|gm4et.3471_g	179	0	GLOB	Other		0.000
OG0001976	OG0001976__000030	jgi|Hymcor1016_1|2568351|gm4et.17381_g	307	0	GLOB	Other		0.000
OG0001976	OG0001976__000031	jgi|Hymcor1016_1|2597769|gm4et.46799_g	230	0	SP	Other		0.000
OG0001976	OG0001976__000032	jgi|Hymcor1016_1|2600608|estExt_Genemark4ET.C_610083	139	0	GLOB	Other		0.000
OG0001976	OG0001976__000033	jgi|Ochro3194_1|3358025|estExt_Genewise1.C_46_t20412	276	0	GLOB	Other		0.000
OG0001976	OG0001976__000034	jgi|Ochro3194_1|3454795|estExt_Genewise1.C_2380237	293	0	GLOB	Other		0.000
OG0001976	OG0001976__000035	jgi|Ochro3194_1|3526321|estExt_Genewise1Plus.C_41_t20367	382	0	GLOB	Other		0.000
OG0001976	OG0001976__000036	jgi|Ochro3194_1|3838363|fgenesh1_kg.5_5878_OTBYT_transcript_38235	306	0	GLOB	Other		0.000
OG0001976	OG0001976__000037	jgi|Ochro3194_1|3956514|fgenesh1_kg.22_6965_TRINITY_DN2160_c2_g2_i12	213	0	GLOB	Other		0.000
OG0001976	OG0001976__000038	jgi|Ochro3194_1|4012703|fgenesh1_kg.29_4025_ONZOP_transcript_22122	370	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 19 and 20. Probability 0.973287	1.000
OG0001976	OG0001976__000039	jgi|Ochro3194_1|4122306|fgenesh1_kg.46_416_TRINITY_DN1241_c1_g1_i4	283	0	GLOB	Other		0.000
OG0001976	OG0001976__000040	jgi|Ochro3194_1|4430546|fgenesh1_kg.127_636_TRINITY_DN1055_c0_g2_i1	226	0	GLOB	Other		0.000
OG0001976	OG0001976__000041	jgi|Ochro3194_1|4542208|fgenesh1_kg.181_1335_TRINITY_DN4206_c1_g1_i14	283	0	GLOB	Other		0.005
OG0001976	OG0001976__000042	jgi|Pleelo874_1|100261|CE100260_5996	552	0	SP	Other		0.001
OG0001976	OG0001976__000043	jgi|Pleelo874_1|129135|CE129134_542	251	0	GLOB	Other		0.000
OG0001976	OG0001976__000044	jgi|Pleelo874_1|5300471|fgenesh1_kg.610_#_121_#_OTBYH_transcript_71244	377	0	GLOB	Other		0.000
OG0001976	OG0001976__000045	jgi|Pleelo874_1|5302329|fgenesh1_kg.615_#_403_#_OTBYH_transcript_97329	235	0	GLOB	Other		0.000
OG0001976	OG0001976__000046	jgi|Pleelo874_1|5323575|fgenesh1_kg.669_#_716_#_OTBYH_transcript_29994	435	0	GLOB	Other		0.000
OG0001976	OG0001976__000047	jgi|Pleelo874_1|5399915|fgenesh1_kg.923_#_10_#_OTBYH_transcript_68206	353	0	GLOB	Other		0.000
OG0001976	OG0001976__000048	jgi|Pleelo874_1|5462743|fgenesh1_kg.1136_#_2_#_TRINITY_DN454_c2_g1_i7	138	0	GLOB	Other		0.000
OG0001976	OG0001976__000049	jgi|Pleelo874_1|5771469|fgenesh1_kg.2545_#_196_#_OTBYH_transcript_107395	246	0	GLOB	Other		0.000
OG0001976	OG0001976__000050	jgi|Pleelo874_1|5893999|fgenesh1_kg.3304_#_42_#_TRINITY_DN7034_c0_g1_i1	284	0	GLOB	Other		0.000
OG0001976	OG0001976__000051	jgi|Pleelo874_1|5894077|fgenesh1_kg.3304_#_120_#_OTBYH_transcript_131349	174	0	GLOB	Other		0.000
OG0001976	OG0001976__000052	jgi|Pleelo874_1|5928521|fgenesh1_kg.3573_#_22_#_TRINITY_DN3787_c1_g1_i3	294	0	GLOB	Other		0.000
OG0001976	OG0001976__000053	jgi|Pleelo874_1|5979569|fgenesh1_kg.3958_#_126_#_TRINITY_DN486_c2_g1_i1	226	0	GLOB	Other		0.000
OG0001976	OG0001976__000054	jgi|Pleelo874_1|6137450|fgenesh1_kg.5359_#_34_#_TRINITY_DN10523_c0_g1_i1	231	0	GLOB	Other		0.000
OG0001976	OG0001976__000055	jgi|Pleelo874_1|6892939|gm4et.74830_g	133	0	GLOB	Other		0.000
OG0001976	OG0001976__000056	jgi|Pleelo874_1|6952794|gm4et.134685_g	421	0	SP	Other		0.059
OG0001976	OG0001976__000057	jgi|Umbfol2878_1|735806|CE735805_10639	289	0	GLOB	Other		0.000
OG0001976	OG0001976__000058	jgi|Umbfol2878_1|1518608|CE1518607_3936	485	0	SP	Other		0.000
OG0001976	OG0001976__000059	jgi|Umbfol2878_1|4268139|estExt_Genewise1.C_6_t20134	854	1	TM	Other		0.000
OG0001976	OG0001976__000060	jgi|Umbfol2878_1|5467917|fgenesh1_kg.6_#_2052_#_TRINITY_DN3600_c0_g1_i22	317	0	SP	Other		0.092
OG0001976	OG0001976__000061	jgi|Umbfol2878_1|5531156|fgenesh1_kg.26_#_5109_#_TRINITY_DN11409_c2_g1_i5	298	0	GLOB	Other		0.000
OG0001976	OG0001976__000062	jgi|Umbfol2878_1|5534196|fgenesh1_kg.27_#_2623_#_TRINITY_DN348_c0_g3_i3	217	0	GLOB	Other		0.000
OG0001976	OG0001976__000063	jgi|Umbfol2878_1|5548105|fgenesh1_kg.31_#_1047_#_TRINITY_DN922_c0_g1_i74	316	0	GLOB	Other		0.000
OG0001976	OG0001976__000064	jgi|Umbfol2878_1|5548131|fgenesh1_kg.31_#_1073_#_TRINITY_DN922_c0_g1_i74	314	0	GLOB	Other		0.000
OG0001976	OG0001976__000065	jgi|Umbfol2878_1|5574001|fgenesh1_kg.42_#_215_#_TRINITY_DN10530_c0_g1_i7	462	0	SP	Other		0.106
OG0001976	OG0001976__000066	jgi|Umbfol2878_1|5574607|fgenesh1_kg.42_#_821_#_ONZOS_transcript_7272	246	0	GLOB	Other		0.000
OG0001976	OG0001976__000067	jgi|Umbfol2878_1|5590799|fgenesh1_kg.46_#_3539_#_TRINITY_DN2652_c0_g2_i1	528	2	TM	Other		0.000
OG0001976	OG0001976__000068	jgi|Umbfol2878_1|5626245|fgenesh1_kg.57_#_2740_#_ONZOS_transcript_60415	298	0	GLOB	Other		0.000
OG0001976	OG0001976__000069	jgi|Umbfol2878_1|5626269|fgenesh1_kg.57_#_2764_#_ONZOS_transcript_25152	392	0	GLOB	Other		0.000
OG0001976	OG0001976__000070	jgi|Umbfol2878_1|5657487|fgenesh1_kg.70_#_1681_#_TRINITY_DN2652_c0_g2_i1	528	2	TM	Other		0.000
OG0001976	OG0001976__000071	jgi|Umbfol2878_1|5672916|fgenesh1_kg.77_#_81_#_TRINITY_DN2267_c0_g1_i31	228	0	GLOB	Other		0.000
OG0001976	OG0001976__000072	jgi|Umbfol2878_1|5962101|fgenesh1_kg.361_#_188_#_TRINITY_DN4487_c0_g1_i20	305	0	GLOB	Other		0.000
OG0001976	OG0001976__000073	jgi|Umbfol2878_1|6319001|gm4et.14585_g	347	0	GLOB	Other		0.003
OG0002887	OG0002887__000001	jgi|Callep1130_1|2839407|estExt_Genewise1Plus.C_7690012	695	0	GLOB	Other		0.000
OG0002887	OG0002887__000002	jgi|Callep1130_1|3891231|estExt_fgenesh1_pg.C_12670005	337	0	GLOB	Other		0.000
OG0002887	OG0002887__000003	jgi|Callep1130_1|4224884|gm4et.12935_g	117	0	GLOB	Other		0.000
OG0002887	OG0002887__000004	jgi|Callep1130_1|4263879|gm4et.51930_g	291	0	GLOB	Other		0.000
OG0002887	OG0002887__000005	jgi|Callep1130_1|4297005|estExt_Genemark4ET.C_310017	2352	0	GLOB	Other		0.000
OG0002887	OG0002887__000006	jgi|Chrlea393_1|994546|gw1.66.709.1	76	0	GLOB	Other		0.000
OG0002887	OG0002887__000007	jgi|Chrlea393_1|1345534|e_gw1.66.638.1	130	0	GLOB	Other		0.000
OG0002887	OG0002887__000008	jgi|Chrlea393_1|1443926|e_gw1.254.210.1	146	0	GLOB	Other		0.000
OG0002887	OG0002887__000009	jgi|Chrlea393_1|2015840|gm4.53892_g	152	0	GLOB	Other		0.000
OG0002887	OG0002887__000010	jgi|Chrsim136_1|2782482|gw1.12.1624.1	84	0	GLOB	Other		0.000
OG0002887	OG0002887__000011	jgi|Chrsim136_1|2974141|gw1.12.4799.1	84	0	GLOB	Other		0.000
OG0002887	OG0002887__000012	jgi|Chrsim136_1|3079778|e_gw1.12.210.1	567	0	GLOB	Other		0.000
OG0002887	OG0002887__000013	jgi|Chrsim136_1|3080375|e_gw1.12.4075.1	567	0	GLOB	Other		0.000
OG0002887	OG0002887__000014	jgi|Chrsim136_1|3981422|gm4.31706_g	194	0	GLOB	Other		0.000
OG0002887	OG0002887__000015	jgi|Emihu1|202872|gm1.1700395	240	0	GLOB	Other		0.000
OG0002887	OG0002887__000016	jgi|Gepoce1|367235|evm.geph.scaffold_1131.1	203	0	GLOB	Other		0.000
OG0002887	OG0002887__000017	jgi|Gepoce1|367612|evm.geph.scaffold_1160.10	608	0	GLOB	Other		0.000
OG0002887	OG0002887__000018	jgi|Gepoce1|370336|evm.geph.scaffold_1402.3	160	0	GLOB	Other		0.000
OG0002887	OG0002887__000019	jgi|Gepoce1|370337|evm.geph.scaffold_1402.4	361	0	GLOB	Other		0.000
